정류소명,District,Longitude,Latitude
서울특별시어린이병원.강동송파과학화예비군훈련장,내곡동,127.0769169347293,37.45824631311163
헌인릉.강남서초과학화예비군훈련장,내곡동,127.0769169347293,37.45824631311163
헌인릉.강남서초과학화예비군훈련장,내곡동,127.0769169347293,37.45824631311163
헌인농장,내곡동,127.0769169347293,37.45824631311163
헌인마을.서울농업기술센터,내곡동,127.0769169347293,37.45824631311163
헌인마을.서울농업기술센터,내곡동,127.0769169347293,37.45824631311163
서초소방서,반포2동,126.9945035076517,37.50459388896943
강남역,서초2동,127.02495850336193,37.492074599849566
방배동래미안타워.동덕여중고,방배3동,126.9999954777151,37.478439573373386
옛골,내곡동,127.0769169347293,37.45824631311163
헌인가구단지,내곡동,127.0769169347293,37.45824631311163
내방역8번출구,방배4동,126.99248289849378,37.48906042373039
교대역5번출구,서초1동,127.01957096253298,37.49007898260848
서초힐스아파트,양재1동,127.02672880394384,37.47163933132787
강남역하나은행,서초2동,127.02495850336193,37.492074599849566
사당역1번출구,방배2동,126.9855736446241,37.47982624701295
남부시장,방배본동,126.98888640898693,37.49421750651512
강남의림한방병원,방배4동,126.99248289849378,37.48906042373039
염곡동구룡사,내곡동,127.0769169347293,37.45824631311163
국제전자센터,서초1동,127.01957096253298,37.49007898260848
염곡동구룡사,내곡동,127.0769169347293,37.45824631311163
형촌마을입구(서초네이처힐1.2단지),양재1동,127.02672880394384,37.47163933132787
국제전자센터,서초1동,127.01957096253298,37.49007898260848
도로교통공단서울지부.코트라,내곡동,127.0769169347293,37.45824631311163
서초역3번출구,서초3동,127.01200750943013,37.48370806396488
서초구민체육센터,반포2동,126.9945035076517,37.50459388896943
반포대교남단.한강시민공원입구,반포2동,126.9945035076517,37.50459388896943
반포대교남단.한강시민공원입구,반포3동,127.00354690612721,37.50878543933239
헌인마을,내곡동,127.0769169347293,37.45824631311163
하이브랜드,양재2동,127.0412886879359,37.470633217194234
이수역,방배2동,126.9855736446241,37.47982624701295
방배초등학교,방배2동,126.9855736446241,37.47982624701295
방배고개,방배1동,126.99450958540659,37.48336976730155
방배역,방배3동,126.9999954777151,37.478439573373386
내방역3번출구,방배1동,126.99450958540659,37.48336976730155
방일초교,방배1동,126.99450958540659,37.48336976730155
내방역,방배4동,126.99248289849378,37.48906042373039
방배고개,방배4동,126.99248289849378,37.48906042373039
이수역,방배4동,126.99248289849378,37.48906042373039
방배역,방배3동,126.9999954777151,37.478439573373386
방배역,방배1동,126.99450958540659,37.48336976730155
동작대교전망카페,사당2동,126.97925342785726,37.48875249863833
동작대교전망카페,반포본동,126.9860356113934,37.5004413570286
서초포레스타입구,내곡동,127.0769169347293,37.45824631311163
삼성래미안아파트,서초1동,127.01957096253298,37.49007898260848
청계산입구역,양재2동,127.0412886879359,37.470633217194234
청계산입구역,내곡동,127.0769169347293,37.45824631311163
서초포레스타7단지,내곡동,127.0769169347293,37.45824631311163
반포한강공원.세빛섬,반포2동,126.9945035076517,37.50459388896943
반포한강공원.세빛섬,반포3동,127.00354690612721,37.50878543933239
신논현역.주류성빌딩,서초4동,127.02408896564856,37.50272828123128
신논현역.BSX빌딩,서초4동,127.02408896564856,37.50272828123128
신논현역.유화빌딩,서초4동,127.02408896564856,37.50272828123128
신논현역.금강빌딩,서초4동,127.02408896564856,37.50272828123128
신논현역.우신빌딩,서초4동,127.02408896564856,37.50272828123128
신논현역.인터파크,서초4동,127.02408896564856,37.50272828123128
신논현역.영신빌딩,서초4동,127.02408896564856,37.50272828123128
신논현역.씨티은행,서초4동,127.02408896564856,37.50272828123128
내방역1번출구,방배1동,126.99450958540659,37.48336976730155
매헌시민의숲,양재2동,127.0412886879359,37.470633217194234
동덕여중고,방배3동,126.9999954777151,37.478439573373386
유경약국,방배본동,126.98888640898693,37.49421750651512
남부터미널,서초3동,127.01200750943013,37.48370806396488
동부센트레빌2,방배본동,126.98888640898693,37.49421750651512
헌인마을.서울농업기술센터,내곡동,127.0769169347293,37.45824631311163
잔디마을,양재2동,127.0412886879359,37.470633217194234
방일초등학교,방배1동,126.99450958540659,37.48336976730155
네이처힐5단지,양재1동,127.02672880394384,37.47163933132787
대법원앞,서초3동,127.01200750943013,37.48370806396488
교육개발원입구사거리,양재1동,127.02672880394384,37.47163933132787
방배래미안타워,방배3동,126.9999954777151,37.478439573373386
이수역5번출구,방배2동,126.9855736446241,37.47982624701295
이수중앙시장,방배4동,126.99248289849378,37.48906042373039
국제전자센터,서초1동,127.01957096253298,37.49007898260848
방배신삼호아파트,반포4동,127.00030759341732,37.49747606930116
헌인릉.꽃시장,내곡동,127.0769169347293,37.45824631311163
더케이호텔후문,양재2동,127.0412886879359,37.470633217194234
방배1동주민센터.방배아크로타워,방배1동,126.99450958540659,37.48336976730155
삼성레포츠,서초1동,127.01957096253298,37.49007898260848
원불교,양재1동,127.02672880394384,37.47163933132787
양재역7번출구.프라자약국,양재1동,127.02672880394384,37.47163933132787
연세사랑병원,방배3동,126.9999954777151,37.478439573373386
방배초등학교,방배2동,126.9855736446241,37.47982624701295
함지박사거리,방배4동,126.99248289849378,37.48906042373039
서일초등학교,서초1동,127.01957096253298,37.49007898260848
이수화학,반포4동,127.00030759341732,37.49747606930116
예비군훈련장,내곡동,127.0769169347293,37.45824631311163
더케이호텔정문,양재2동,127.0412886879359,37.470633217194234
방배역1번출구,방배3동,126.9999954777151,37.478439573373386
대림약국,서초1동,127.01957096253298,37.49007898260848
반포래미안아이파크아파트,반포1동,127.01337714858089,37.50509061438031
방배고개,방배2동,126.9855736446241,37.47982624701295
함지박사거리,방배4동,126.99248289849378,37.48906042373039
서래초교,방배본동,126.98888640898693,37.49421750651512
방배성당앞,방배4동,126.99248289849378,37.48906042373039
현대아파트.한국상담대학원대학교,서초1동,127.01957096253298,37.49007898260848
한국회관.ROTC중앙회,반포4동,127.00030759341732,37.49747606930116
신흥마을입구,내곡동,127.0769169347293,37.45824631311163
예술공원,양재2동,127.0412886879359,37.470633217194234
사당역13번출구,방배2동,126.9855736446241,37.47982624701295
